,sub_label,template,obj_label,masked_sentence,filled_sentence,T5_paraphrased_filled_sentence,T5_paraphrased_filled_sentence_0,T5_paraphrased_filled_sentence_1,T5_paraphrased_filled_sentence_2,T5_paraphrased_filled_sentence_3
589,Edmund Curll,[X] died in [Y] .,London,"He was supported by the [MASK] bookseller Edmund Curll, one of Alexander Pope's foes, who printed his collected works in 1728.","He was supported by the London bookseller Edmund Curll, one of Alexander Pope's foes, who printed his collected works in 1728.","[""The London bookseller Edmund Curll, who was one of Alexander Pope's opponents, provided him with support and printed his compiled works in 1728."", ""Edmund Curll, a London bookseller and Alexander Pope's adversary, provided him with support and published his collected works in 1728."", 'He was aided by the London bookseller Edmund Curll, one of his opponents against Alexander Pope, who published in 1728 his collected works.', ""One of Alexander Pope's opponents, the London bookseller Edmund Curll, provided him with support and printed his compiled materials in 1728.""]","The [MASK] bookseller Edmund Curll, who was one of Alexander Pope's opponents, provided him with support and printed his compiled works in 1728.","Edmund Curll, a [MASK] bookseller and Alexander Pope's adversary, provided him with support and published his collected works in 1728.","He was aided by the [MASK] bookseller Edmund Curll, one of his opponents against Alexander Pope, who published in 1728 his collected works.","One of Alexander Pope's opponents, the [MASK] bookseller Edmund Curll, provided him with support and printed his compiled materials in 1728."
590,John Pym,[X] died in [Y] .,London,"He became an attorney in [MASK] and was receiver-general for Hampshire, Wiltshire, and Gloucestershire from 1638 to 1649 on a life patent in succession to John Pym.","He became an attorney in London and was receiver-general for Hampshire, Wiltshire, and Gloucestershire from 1638 to 1649 on a life patent in succession to John Pym.","['From 1638 to 1649, he held the position of receiver-general for Hampshire, Wiltshire, and Gloucestershire on a life patent in succession to John Pym, while also becoming an attorney in London.', ""He was appointed as a solicitor in London and served as receiver-general for Hampshire, Wiltshire, and Gloucestershire on revocation of Jeremy Corby's life patent granted to John Pym between 1638 and 1649."", 'In 1638, he became an attorney in London and served as receiver-general for Hampshire, Wiltshire, and Gloucestershire on a life patent granted to John Pym between 1628 and 1649.', 'During the period of 1638 to 1649, he held the position of receiver-general for Hampshire (now Lancaster), Wiltshire, and Gloucestershire on a life patent that entrusted him to John Pym, while also becoming an attorney in London.']","From 1638 to 1649, he held the position of receiver-general for Hampshire, Wiltshire, and Gloucestershire on a life patent in succession to John Pym, while also becoming an attorney in [MASK].","He was appointed as a solicitor in [MASK] and served as receiver-general for Hampshire, Wiltshire, and Gloucestershire on revocation of Jeremy Corby's life patent granted to John Pym between 1638 and 1649.","In 1638, he became an attorney in [MASK] and served as receiver-general for Hampshire, Wiltshire, and Gloucestershire on a life patent granted to John Pym between 1628 and 1649.","During the period of 1638 to 1649, he held the position of receiver-general for Hampshire (now London), Wiltshire, and Gloucestershire on a life patent that entrusted him to John Pym, while also becoming an attorney in [MASK]."
591,Shmuel Salant,[X] died in [Y] .,Jerusalem,"Shmuel Salant (January 2, 1816 – August 16, 1909) served as the Ashkenazic Chief Rabbi of [MASK] for almost 70 years.","Shmuel Salant (January 2, 1816 – August 16, 1909) served as the Ashkenazic Chief Rabbi of Jerusalem for almost 70 years.","['Shmuel Salant, who lived from January 2, 1816 to August 16, 1909, was the Ashkenazic Chief Rabbi of Jerusalem for almost 70 years.', 'For almost 70 years, Shmuel Salant (January 2, 1816 – August 16, 1909) was the Ashkenazic Chief Rabbi of Jerusalem.', 'The Ashkenazic Chief Rabbi of Jerusalem, Shmuel Salant (January 2, 1816 – August 16, 1909), held the position for almost 70 years.', 'Almost 70 years were spent by Shmuel Salant, who was the Ashkenazic Chief Rabbi of Jerusalem from January 2, 1816 to August 16, 1909.']","Shmuel Salant, who lived from January 2, 1816 to August 16, 1909, was the Ashkenazic Chief Rabbi of [MASK] for almost 70 years.","For almost 70 years, Shmuel Salant (January 2, 1816 – August 16, 1909) was the Ashkenazic Chief Rabbi of [MASK].","The Ashkenazic Chief Rabbi of [MASK], Shmuel Salant (January 2, 1816 – August 16, 1909), held the position for almost 70 years.","Almost 70 years were spent by Shmuel Salant, who was the Ashkenazic Chief Rabbi of [MASK] from January 2, 1816 to August 16, 1909."
592,Ibn Khaldun,[X] died in [Y] .,Cairo,"This made [MASK], in the words of Ibn Khaldun, ""the center of the universe and the garden of the world"", with majestic domes, courtyards, and soaring minarets spread across the city.","This made Cairo, in the words of Ibn Khaldun, ""the center of the universe and the garden of the world"", with majestic domes, courtyards, and soaring minarets spread across the city.","['Ibn Khaldun referred to Cairo as ""the hub of the universe and the paradise of nature,"" which was characterized by its grand domes, courtyards (temple paintings), and towering minarets throughout.', 'With its grandiose domes, courtyards and towering minarets throughout, Cairo was transformed into the center of the universe and the garden of nature by Ibn Khaldun.', 'The city of Cairo, as Ibn Khaldun called it, was transformed into ""the center of the universe and the garden of nature,"" with towering domes, courtyards spanning over streets, and minarets hanging from rooftops.', 'According to Ibn Khaldun, Cairo was the epicenter of its worldly activities and gardens, with grand domes, courtyards spanning across its expanse and towering minarets.']","Ibn Khaldun referred to [MASK] as ""the hub of the universe and the paradise of nature,"" which was characterized by its grand domes, courtyards (temple paintings), and towering minarets throughout.","With its grandiose domes, courtyards and towering minarets throughout, [MASK] was transformed into the center of the universe and the garden of nature by Ibn Khaldun.","The city of [MASK], as Ibn Khaldun called it, was transformed into ""the center of the universe and the garden of nature,"" with towering domes, courtyards spanning over streets, and minarets hanging from rooftops.","According to Ibn Khaldun, [MASK] was the epicenter of its worldly activities and gardens, with grand domes, courtyards spanning across its expanse and towering minarets."
593,Roman Shukhevych,[X] died in [Y] .,Lviv,"The confusion is amplified by the political agenda of parties involved including national viewpoints in a variety of sources as to the alleged involvement of prominent political and historic figures and groups in the massacre, notably Theodor Oberländer, Roman Shukhevych and the Nachtigall Battalion in the [MASK] civilian massacres.","The confusion is amplified by the political agenda of parties involved including national viewpoints in a variety of sources as to the alleged involvement of prominent political and historic figures and groups in the massacre, notably Theodor Oberländer, Roman Shukhevych and the Nachtigall Battalion in the Lviv civilian massacres.","['The political agenda of the involved parties, as well as national viewpoints from various sources, contributes to the confusion regarding the supposed involvement of prominent political and historic figures and groups in the Lviv civilian massacres.', 'National viewpoints from various sources contribute to the confusion caused by the political agenda of the involved parties, which includes alleged involvement in the Lviv civilian massacres by prominent political and historic figures and groups such as Theodor Oberländer, Roman Shukhevych, and the Nachtigall Battalion.', 'The political agenda of the parties involved, which includes national perspectives and a range of sources, has intensified the confusion over the alleged involvement of prominent political and historic figures and groups in the Lviv civilian massacres.', 'This confusion is exacerbated by the political agenda of the involved parties, which includes national viewpoints and multiple sources about prominent political and historic figures and groups implicated in the Lviv civilian massacres, including Theodor Oberländer (District de Zhuenia), Roman Shukhevych, and the Nachtigall Battalion.']","The political agenda of the involved parties, as well as national viewpoints from various sources, contributes to the confusion regarding the supposed involvement of prominent political and historic figures and groups in the [MASK] civilian massacres.","National viewpoints from various sources contribute to the confusion caused by the political agenda of the involved parties, which includes alleged involvement in the [MASK] civilian massacres by prominent political and historic figures and groups such as Theodor Oberländer, Roman Shukhevych, and the Nachtigall Battalion.","The political agenda of the parties involved, which includes national perspectives and a range of sources, has intensified the confusion over the alleged involvement of prominent political and historic figures and groups in the [MASK] civilian massacres.","This confusion is exacerbated by the political agenda of the involved parties, which includes national viewpoints and multiple sources about prominent political and historic figures and groups implicated in the [MASK] civilian massacres, including Theodor Oberländer (District de Zhuenia), Roman Shukhevych, and the Nachtigall Battalion."
594,Albert Nicholas,[X] died in [Y] .,Basel,"Albert Nicholas (May 27, 1900, New Orleans, Louisiana – September 3, 1973, [MASK], Switzerland) was an American jazz reed player.","Albert Nicholas (May 27, 1900, New Orleans, Louisiana – September 3, 1973, Basel, Switzerland) was an American jazz reed player.","['Albert Nicholas, an American jazz reed player, was born in 1900 in New Orleans, Louisiana and died on September 3, 1973 in Basel, Switzerland.', 'An American jazz reed player named Albert Nicholas (born May 27, 1900, in New Orleans, Louisiana) but born September 3, 1973 in Basel, Switzerland, is known for his contributions to the music.', 'The reed player Albert Nicholas, who was born in 1900 and raised near Basel in Switzerland, played for American jazz.', 'Albert Nicholas, who was born in 1900 in New Orleans on May 27, 1903 and residing near Basel in Switzerland on September 3, 1973, is known for his contributions to American jazz music through reed playing.']","Albert Nicholas, an American jazz reed player, was born in 1900 in New Orleans, Louisiana and died on September 3, 1973 in [MASK], Switzerland.","An American jazz reed player named Albert Nicholas (born May 27, 1900, in New Orleans, Louisiana) but born September 3, 1973 in [MASK], Switzerland, is known for his contributions to the music.","The reed player Albert Nicholas, who was born in 1900 and raised near [MASK] in Switzerland, played for American jazz.","Albert Nicholas, who was born in 1900 in New Orleans on May 27, 1903 and residing near [MASK] in Switzerland on September 3, 1973, is known for his contributions to American jazz music through reed playing."
595,Theudigisel,[X] died in [Y] .,Seville,"According to Isidore of [MASK], Theudigisel was assassinated because he ""defiled the marriages of very many powerful men by public prostitution"", and was assassinated by a group of conspirators during a banquet in Seville.","According to Isidore of Seville, Theudigisel was assassinated because he ""defiled the marriages of very many powerful men by public prostitution"", and was assassinated by a group of conspirators during a banquet in Seville.","['Theudigisel was assassinated by Isidore of Seville, who claimed that he had betrayed the marriages of many powerful men through public prostitution and was later killed during a banquet in Sevilla by conspirators.', 'Isidore of Seville claimed that Theudigisel was assassinated for his role in contaminating the marriages of many influential men through public prostitution. He was later killed during a banquet in Sevilla by collaborating conspirators.', 'According to Isidore of Seville, Theudigisel was assassinated for his role in contaminating the marriages of many powerful men through public prostitution. He and other conspirators then killed him during a banquet in Sevilla after being arrested.', ""Theudigisel, who was accused by Isidorum of Seville of defying the marriages of many powerful men through public prostitution, was assassinated by a group of conspirators during ot 1808 at 'a banquet' in Sevil.""]","Theudigisel was assassinated by Isidore of [MASK], who claimed that he had betrayed the marriages of many powerful men through public prostitution and was later killed during a banquet in Sevilla by conspirators.",Isidore of [MASK] claimed that Theudigisel was assassinated for his role in contaminating the marriages of many influential men through public prostitution. He was later killed during a banquet in Sevilla by collaborating conspirators.,"According to Isidore of [MASK], Theudigisel was assassinated for his role in contaminating the marriages of many powerful men through public prostitution. He and other conspirators then killed him during a banquet in Sevilla after being arrested.","Theudigisel, who was accused by Isidorum of [MASK] of defying the marriages of many powerful men through public prostitution, was assassinated by a group of conspirators during ot 1808 at 'a banquet' in Sevil."
596,Sebastian Brant,[X] died in [Y] .,Strasbourg,"In 1507, he returned to Schlettstadt and then moved to [MASK], where he worked for the printer Mathias Schurer and made the acquaintance of the great Alsatian humanists, including Jakob Wimpfeling, Johann Geiler von Kaisersberg and Sebastian Brant.","In 1507, he returned to Schlettstadt and then moved to Strasbourg, where he worked for the printer Mathias Schurer and made the acquaintance of the great Alsatian humanists, including Jakob Wimpfeling, Johann Geiler von Kaisersberg and Sebastian Brant.","['After returning to Schlettstadt in 1507, he relocated to Strasbourg, where a printer named Mathias Schurer was employed and reunited with notable Alsatian humanists such as Jakob Wimpfeling, Johann Geiler von Kaisersberg, and Sebastian Brant.', 'Upon his return to Schlettstadt in 1507, he made the move to Strasbourg, where a printer named Mathias Schurer was employed and reunited with notable Alsatian humanists such as Jakob Wimpfeling, Johann Geiler von Kaisersberg, and Sebastian Brant.', 'In 1507, he went back to Schlettstadt and relocated to Strasbourg, where a printer named Mathias Schurer was employed and reunited with notable Alsandian humanist Jakob Wimpfeling, Johann Geiler von Kaisersberg, and Sebastian Brant.', 'He came back to Schlettstadt in 1507 and relocated to Strasbourg, where he worked for Mathias Schurer. There, illuminating the friendship between Alsatian humanists like Jakob Wimpfeling Jr., Johann Geiler von Kaisersberg, and Sebastian Brant.']","After returning to Schlettstadt in 1507, he relocated to [MASK], where a printer named Mathias Schurer was employed and reunited with notable Alsatian humanists such as Jakob Wimpfeling, Johann Geiler von Kaisersberg, and Sebastian Brant.","Upon his return to Schlettstadt in 1507, he made the move to [MASK], where a printer named Mathias Schurer was employed and reunited with notable Alsatian humanists such as Jakob Wimpfeling, Johann Geiler von Kaisersberg, and Sebastian Brant.","In 1507, he went back to Schlettstadt and relocated to [MASK], where a printer named Mathias Schurer was employed and reunited with notable Alsandian humanist Jakob Wimpfeling, Johann Geiler von Kaisersberg, and Sebastian Brant.","He came back to Schlettstadt in 1507 and relocated to [MASK], where he worked for Mathias Schurer. There, illuminating the friendship between Alsatian humanists like Jakob Wimpfeling Jr., Johann Geiler von Kaisersberg, and Sebastian Brant."
597,Juhayman al-Otaybi,[X] died in [Y] .,Mecca,"Hundreds of Islamic radicals led by Saudi preacher Juhayman al-Otaybi invaded the Masjid al-Haram in [MASK], Islam's holiest shrine, on Nov.","Hundreds of Islamic radicals led by Saudi preacher Juhayman al-Otaybi invaded the Masjid al-Haram in Mecca, Islam's holiest shrine, on Nov.","['The Islamic extremists, led by Saudi preacher Juhayman al-Otaybi, stormed the Masjid al Haram in Mecca on Nov.', 'Islamic extremists, led by Saudi preacher Juhayman al-Otaybi, stormed the Masjid al Haram in Mecca on Nov.', ""On Nov., the Masjid al-Haram in Mecca, which is considered Islam's holiest shrine, was attacked by Islamic extremists led by Saudi preacher Juhayman alOtaybi."", ""On Nov., Islamic extremists, led by Saudi preacher Juhayman al-Otaybi, stormed the Masjid al Haram in Mecca, which is regarded as Islam's holiest shrine.""]","The Islamic extremists, led by Saudi preacher Juhayman al-Otaybi, stormed the Masjid al Haram in [MASK] on Nov.","Islamic extremists, led by Saudi preacher Juhayman al-Otaybi, stormed the Masjid al Haram in [MASK] on Nov.","On Nov., the Masjid al-Haram in [MASK], which is considered Islam's holiest shrine, was attacked by Islamic extremists led by Saudi preacher Juhayman alOtaybi.","On Nov., Islamic extremists, led by Saudi preacher Juhayman al-Otaybi, stormed the Masjid al Haram in [MASK], which is regarded as Islam's holiest shrine."
598,Satish Ranjan Das,[X] died in [Y] .,Kolkata,"The Doon School (informally Doon School or Doon) is a boys-only private boarding school in Dehradun, Uttarakhand, India founded in 1935 by Satish Ranjan Das, a [MASK] lawyer.","The Doon School (informally Doon School or Doon) is a boys-only private boarding school in Dehradun, Uttarakhand, India founded in 1935 by Satish Ranjan Das, a Kolkata lawyer.","['Satish Ranjan Das, a lawyer from Kolkata, founded the Doon School in 1935. It is presently located in Dehradun, Uttarakhand, India and is an exclusive private boarding school for boys.', ""In 1935, Satish Ranjan Das, a lawyer from Kolkata, established the Doon School in Dehradun, Uttarakhand, India as 'a private boarding school for boys'."", 'A private boarding school for boys in Dehradun, Uttarakhand, India, is the Doon School, also known as DoON School or Satish Ranjan Das, founded by a Kolkata lawyer in 1935.', 'The Doon School, also known as the Doen School or just ""Doon"", was established by Satish Ranjan Das in 1935 and is a private boarding school for boys located in Dehradun, Uttarakhand, India.']","Satish Ranjan Das, a lawyer from Kolkata, founded the Doon School in 1935. It is presently located in Dehradun, Uttarakhand, [MASK] and is an exclusive private boarding school for boys.","In 1935, Satish Ranjan Das, a lawyer from Kolkata, established the Doon School in Dehradun, Uttarakhand, [MASK] as 'a private boarding school for boys'.","A private boarding school for boys in Dehradun, Uttarakhand, Kolkata, is the Doon School, also known as DoON School or Satish Ranjan Das, founded by a [MASK] lawyer in 1935.","The Doon School, also known as the Doen School or just ""Doon"", was established by Satish Ranjan Das in 1935 and is a private boarding school for boys located in Dehradun, Uttarakhand, [MASK]."
599,Hugo Lederer,[X] died in [Y] .,Berlin,"Professor Hugo Lederer (November 16, 1871, Znaim - August 1, 1940, [MASK]) was an Austro-Hungarian-born German sculptor.","Professor Hugo Lederer (November 16, 1871, Znaim - August 1, 1940, Berlin) was an Austro-Hungarian-born German sculptor.","['The Austro-Hungarian sculptor Professor Hugo Lederer (born November 16, 1871 in Znaim – August 1, 1940, Berlin) was.', 'An Argentinean artist, Professor Hugo Lederer (born November 16, 1871 in Znaim and subsequently passed away on August 1, 1940 in Berlin) was a German sculptor of Austro-Hungarian heritage.', 'A German sculptor, Professor Hugo Lederer, was born in Znaim on November 16, 1871 and lived until August 1, 1940 in Berlin. He is known for his exceptional skills in creating sculptures across the Mediterranean region.', 'Professor Hugo Lederer, a German sculptor born in Austro-Hungary and living in Znaim, Germany, was born November 16, 1871, to Znezmaghi.']","The Austro-Hungarian sculptor Professor Hugo Lederer (born November 16, 1871 in Znaim – August 1, 1940, [MASK]) was.","An Argentinean artist, Professor Hugo Lederer (born November 16, 1871 in Znaim and subsequently passed away on August 1, 1940 in [MASK]) was a German sculptor of Austro-Hungarian heritage.","A German sculptor, Professor Hugo Lederer, was born in Znaim on November 16, 1871 and lived until August 1, 1940 in [MASK]. He is known for his exceptional skills in creating sculptures across the Mediterranean region.","Professor Hugo Lederer, a German sculptor born in Austro-Hungary and living in Znaim, Germany, was born November 16, 1871, to Znezmaghi."
600,Thomas Blake Glover,[X] died in [Y] .,Tokyo,Thomas Glover had his [MASK] residence here.,Thomas Glover had his Tokyo residence here.,"['The place where Thomas Glover lived in Tokyo was here.', 'It was here that Thomas Glover lived in Tokyo.', ""Thomas Glover's dwelling was situated in this area, which is Tokyo."", 'Here in Tokyo, Thomas Glover resided.']",The place where Thomas Glover lived in [MASK] was here.,It was here that Thomas Glover lived in [MASK].,"Thomas Glover's dwelling was situated in this area, which is [MASK].","Here in [MASK], Thomas Glover resided."
601,Gina Bachauer,[X] died in [Y] .,Athens,Gina Bachauer was born in [MASK].,Gina Bachauer was born in Athens.,"['Athens is where Gina Bachauer was born.', 'Gina Bachauer hails from Athens.', 'The birthplace of Gina Bachauer was in Athens.', 'In Athens, there was a native named Gina Bachauer.']",[MASK] is where Gina Bachauer was born.,Gina Bachauer hails from [MASK].,The birthplace of Gina Bachauer was in [MASK].,"In [MASK], there was a native named Gina Bachauer."
602,Aaron Montgomery Ward,[X] died in [Y] .,Chicago,"Aaron Montgomery Ward (February 17, 1844 – December 7, 1913) was an American entrepreneur based in [MASK] who made his fortune through the use of mail order for retail sales of general merchandise to rural customers.","Aaron Montgomery Ward (February 17, 1844 – December 7, 1913) was an American entrepreneur based in Chicago who made his fortune through the use of mail order for retail sales of general merchandise to rural customers.","['Through the use of mail order, Aaron Montgomery Ward, a Chicago-based entrepreneur from February 17, 1844 until December 7, 1913, made his fortune by selling general merchandise to rural customers in retail stores.', 'By utilizing mail order to sell general merchandise to rural customers in retail stores, Aaron Montgomery Ward, an American businessman born in Chicago on February 17, 1844 and died there on December 7, 1913, made his fortune.', 'The American businessman Aaron Montgomery Ward, born in Chicago on February 17, 1844, made his fortune by selling general merchandise to local farmers through mail order sales.', 'An American entrepreneur named Aaron Montgomery Ward, who was born in Chicago and lived in the area for 27 years, made his fortune by selling general merchandise to rural customers through mail order sales.']","Through the use of mail order, Aaron Chicago Ward, a [MASK]-based entrepreneur from February 17, 1844 until December 7, 1913, made his fortune by selling general merchandise to rural customers in retail stores.","By utilizing mail order to sell general merchandise to rural customers in retail stores, Aaron Chicago Ward, an American businessman born in [MASK] on February 17, 1844 and died there on December 7, 1913, made his fortune.","The American businessman Aaron Chicago Ward, born in [MASK] on February 17, 1844, made his fortune by selling general merchandise to local farmers through mail order sales.","An American entrepreneur named Aaron Chicago Ward, who was born in [MASK] and lived in the area for 27 years, made his fortune by selling general merchandise to rural customers through mail order sales."
603,Sebastian Henricpetri,[X] died in [Y] .,Basel,"Henricus Petrus (1508–1579) and his son Sebastian Henric Petri (1546, [MASK] – 1627, Basel) headed the printer shop of Basel (Basilea in Latin), called Officina Henricpetrina.","Henricus Petrus (1508–1579) and his son Sebastian Henric Petri (1546, Basel – 1627, Basel) headed the printer shop of Basel (Basilea in Latin), called Officina Henricpetrina.","['Henricus Petrus and his son Sebastian Hendrick Petri were the owners of Officina Henchpetrina, a printer shop in Basel.', 'Officina Henricpetrina, the printer shop of Basel, was managed by Hendricus Petrus and his son Sebastian Hennenric Petri, who lived from 1508 to 1579.', ""Basel's Officina Henricpetrina, a printer shop in the city, was led by Hendricus Petrus and his son Sebastian Hennenric Petri."", 'The printer shop in Basel, known as Officina Henricpetrina, was managed by Hendricus Petrus and his son Sebastian Hennenric Petri, according to the Latin name Basela Henchérica.']","Henricus Petrus and his son Sebastian Hendrick Petri were the owners of Officina Henchpetrina, a printer shop in [MASK].","Officina Henricpetrina, the printer shop of [MASK], was managed by Hendricus Petrus and his son Sebastian Hennenric Petri, who lived from 1508 to 1579.","[MASK]'s Officina Henricpetrina, a printer shop in the city, was led by Hendricus Petrus and his son Sebastian Hennenric Petri.","The printer shop in [MASK], known as Officina Henricpetrina, was managed by Hendricus Petrus and his son Sebastian Hennenric Petri, according to the Latin name Basela Henchérica."
604,Tofiq Bahramov,[X] died in [Y] .,Baku,"It started on September 17, 2008 with two games of Premiliary Round and ended in May 2009 with the Final held at Tofik Bakhramov Stadium in [MASK].","It started on September 17, 2008 with two games of Premiliary Round and ended in May 2009 with the Final held at Tofik Bakhramov Stadium in Baku.","['The season kicked off on September 17, 2008, with two matches in the Premiliary Round, and it concluded in May 2009 when the Final was held at Tofik Bakhramov Stadium in Baku.', 'Two Premiliary Round games were played on September 17, 2008, and the Final was held in May 2009 at Tofik Bakhramov Stadium in Baku.', ""From September 17, 2008, when the Premiliary Round began with two games, to May 2009's Final at Tofik Bakhramov Stadium in Baku."", 'The tournament began with two Premiliary Round games on 17 September 2008 and concluded in the Final held in Tofik Bakhramov Stadium, Baku in May 2009.']","The season kicked off on September 17, 2008, with two matches in the Premiliary Round, and it concluded in May 2009 when the Final was held at Tofik Bakhramov Stadium in [MASK].","Two Premiliary Round games were played on September 17, 2008, and the Final was held in May 2009 at Tofik Bakhramov Stadium in [MASK].","From September 17, 2008, when the Premiliary Round began with two games, to May 2009's Final at Tofik Bakhramov Stadium in [MASK].","The tournament began with two Premiliary Round games on 17 September 2008 and concluded in the Final held in Tofik Bakhramov Stadium, [MASK] in May 2009."
605,Josep Tarradellas i Joan,[X] died in [Y] .,Barcelona,"Avinguda de Josep Tarradellas, often known as just Avinguda Tarradellas, is an avenue in [MASK].","Avinguda de Josep Tarradellas, often known as just Avinguda Tarradellas, is an avenue in Barcelona.","['Avinguda de Josep Tarradellas, which is a street in Barcelona, is often called this.', 'The avenue Avinguda de Josep Tarradellas, which is commonly called so and widely known, is situated in Barcelona.', 'In Barcelona, there is an avenue named Avinguda de Josep Tarradellas or simply Aveude Tarradas.', 'An avenue named Avinguda de Josep Tarradellas, which is commonly called Aveude Tarradas in Barcelona, is present.']","Avinguda de Josep Tarradellas, which is a street in [MASK], is often called this.","The avenue Avinguda de Josep Tarradellas, which is commonly called so and widely known, is situated in [MASK].","In [MASK], there is an avenue named Avinguda de Josep Tarradellas or simply Aveude Tarradas.","An avenue named Avinguda de Josep Tarradellas, which is commonly called Aveude Tarradas in [MASK], is present."
606,Joan Waste,[X] died in [Y] .,Derby,Joan Waste (1534 – 1 August 1556) was a blind woman who was burned in [MASK] for refusing to renounce her Protestant faith.,Joan Waste (1534 – 1 August 1556) was a blind woman who was burned in Derby for refusing to renounce her Protestant faith.,"['A blind woman named Joan Waste (1534 – 1 August 1556) was burned in Derby after refusing to renounce her Protestant faith.', 'In Derby, Joan Waste (1534 – 1 August 1556) was burned as a blind woman because she refused to renounce her Protestant faith.', 'Derby burned the blind woman named Joan Waste (1534 – 1 August 1556) because she refused to renounce her Protestant faith.', 'Joan Waste (1534 – 1 August 1556), who was blind and refused to give up her Protestant faith, was burned down in Derby.']",A blind woman named Joan Waste (1534 – 1 August 1556) was burned in [MASK] after refusing to renounce her Protestant faith.,"In [MASK], Joan Waste (1534 – 1 August 1556) was burned as a blind woman because she refused to renounce her Protestant faith.",[MASK] burned the blind woman named Joan Waste (1534 – 1 August 1556) because she refused to renounce her Protestant faith.,"Joan Waste (1534 – 1 August 1556), who was blind and refused to give up her Protestant faith, was burned down in [MASK]."
607,Wenzel Jamnitzer,[X] died in [Y] .,Nuremberg,"Wenzel Jamnitzer (sometimes Jamitzer, or Wenzel Gemniczer) (1507/1508 – 19 December 1585) was a Northern Mannerist goldsmith, artist, and printmaker in etching, who worked in [MASK].","Wenzel Jamnitzer (sometimes Jamitzer, or Wenzel Gemniczer) (1507/1508 – 19 December 1585) was a Northern Mannerist goldsmith, artist, and printmaker in etching, who worked in Nuremberg.","['A goldsmith, artist, and printmaker specialized in Northern Mannerist art, Wenzel Jamnitzer (known as Jamitzer or Gemniczer) worked in Nuremberg.', 'Wenzel Jamnitzer, a goldsmith, artist, and printmaker who practiced Northern Mannerist art, was born in Nuremberg in 1507/1508 to Wendelfag undewurmten in Germany.', 'In Nuremberg, Wenzel Jamnitzer (1507/1508 – 19 December 1585) was an artist and printmaker who practiced Northern Mannerist art through his work as a goldsmith, printmaking, and etching.', 'Wenzel Jammnitzer, a goldsmith, artist, and printmaker who practiced Northern Mannerist art, was born in Nuremberg in 1507/1508 to Wendelfag undresden.']","A goldsmith, artist, and printmaker specialized in Northern Mannerist art, Wenzel Jamnitzer (known as Jamitzer or Gemniczer) worked in [MASK].","Wenzel Jamnitzer, a goldsmith, artist, and printmaker who practiced Northern Mannerist art, was born in [MASK] in 1507/1508 to Wendelfag undewurmten in Germany.","In [MASK], Wenzel Jamnitzer (1507/1508 – 19 December 1585) was an artist and printmaker who practiced Northern Mannerist art through his work as a goldsmith, printmaking, and etching.","Wenzel Jammnitzer, a goldsmith, artist, and printmaker who practiced Northern Mannerist art, was born in [MASK] in 1507/1508 to Wendelfag undresden."
608,Henry IV of England,[X] died in [Y] .,London,"In 1404 in Essex, she took part in a conspiracy against King Henry IV of England and was sent to the Tower of [MASK]; however, she was eventually pardoned through the efforts of Queen consort Joanna of Navarre.","In 1404 in Essex, she took part in a conspiracy against King Henry IV of England and was sent to the Tower of London; however, she was eventually pardoned through the efforts of Queen consort Joanna of Navarre.","['She was involved in a conspiracy against King Henry IV of England in 1404 while in Essex and was sent to the Tower of London, but she was later pardoned by Queen consort Joanna of Navarre.', 'After being implicated in a plot against King Henry IV of England during her visit to Essex in 1404, she was sent to the Tower of London where she received clemency through Queen consort Joanna of Navarre.', 'In 1404, she was involved in a conspiracy against King Henry IV of England in Essex and was sent to the Tower of London, but Queen consort Joanna of Navarre intervened and pardones her.', 'During her involvement in an act of terror against King Henry IV of England in 1404 in Essex, she was sent to the Tower of London where she received a pardon from Queen consort Joanna.']","She was involved in a conspiracy against King Henry IV of London in 1404 while in Essex and was sent to the Tower of [MASK], but she was later pardoned by Queen consort Joanna of Navarre.","After being implicated in a plot against King Henry IV of London during her visit to Essex in 1404, she was sent to the Tower of [MASK] where she received clemency through Queen consort Joanna of Navarre.","In 1404, she was involved in a conspiracy against King Henry IV of London in Essex and was sent to the Tower of [MASK], but Queen consort Joanna of Navarre intervened and pardones her.","During her involvement in an act of terror against King Henry IV of London in 1404 in Essex, she was sent to the Tower of [MASK] where she received a pardon from Queen consort Joanna."
